epoch,acc,loss,val_acc,val_loss
0,0.261245944012,2.50938229715,0.445011600817,1.88449206858
1,0.822692841932,0.646625463562,0.452900233408,2.09947512483
2,0.982995822194,0.0737293587671,0.433874709424,2.72007231552
3,0.993352912312,0.0373084903604,0.438515081552,2.87235696335
4,0.9959808307,0.0194306284344,0.455684454148,3.37910517452
5,0.993971246051,0.025721074756,0.406032484811,3.45190015899
6,0.993043745443,0.0351634648348,0.382830627729,3.86014661063
7,0.992425411705,0.0338118901658,0.402784223346,3.7054227581
8,0.995517080397,0.0185342769612,0.404176333526,4.06143086586
9,0.995826247266,0.0184805814777,0.381438515925,4.55140177868
10,0.996908331308,0.0159342044866,0.403712296189,4.07332309794
11,0.99799041535,0.0111280961252,0.384222738877,4.37186448118
