epoch,acc,loss,val_acc,val_loss
0,0.147472563801,2.87634901666,0.253364267731,2.52191542625
1,0.319369302257,2.26776026964,0.361020881795,2.13123867099
2,0.517390633969,1.59358957823,0.388399073219,2.05852319369
3,0.644303603138,1.16339889712,0.386542926428,2.04047003005
4,0.731797802474,0.874722734534,0.394895592138,2.13207800891
5,0.79347658325,0.697428467221,0.40510441031,2.07186233772
6,0.826402846159,0.573394257874,0.399535965477,2.2836380202
7,0.844489103124,0.52997430336,0.395823668092,2.28327668356
8,0.863348273207,0.459385937631,0.393967518466,2.29602143996
9,0.876642446878,0.404182332281,0.40417633484,2.27242986691
10,0.895965369154,0.352833588064,0.396287704081,2.43839947032
11,0.899984535505,0.329786225868,0.40928074275,2.26810300734
12,0.91296954051,0.301889844075,0.399071927483,2.33599394776
13,0.913124124175,0.293809247285,0.396287704461,2.38557729727
14,0.913742457729,0.284745396241,0.3981438535,2.51346769575
15,0.927036628129,0.251924041891,0.39907192769,2.4572974998
16,0.936311632547,0.225302241601,0.400928076521,2.5168548728
17,0.936775384141,0.214130833083,0.40139211334,2.46315149255
18,0.935384130649,0.205849877176,0.406496521008,2.46432187006
19,0.939712467878,0.202700525273,0.404176335116,2.46634335332
20,0.939712466956,0.195333081831,0.405104410413,2.50503836612
21,0.947750803805,0.169489122394,0.405568447647,2.60700576767
22,0.948059970766,0.176193901025,0.407424595752,2.57272061825
23,0.946514136098,0.181724789287,0.409744780951,2.50530724176
24,0.945741219063,0.184748853975,0.408352669424,2.572818717
25,0.949142053887,0.167287435788,0.409744780018,2.57024088903
26,0.951615390545,0.158254427856,0.409744779741,2.57759101439
27,0.947132471448,0.171447419367,0.408352668144,2.56809906524
28,0.948987471742,0.172048154843,0.406960557135,2.57212730231
29,0.953315806068,0.149345593387,0.406960557965,2.59082180313
30,0.953315806068,0.155149032323,0.407888632432,2.59589741004
31,0.95300663966,0.151301479204,0.408352669527,2.60394758006
32,0.948059970582,0.164905633747,0.408816706484,2.5936189984
33,0.950842472405,0.167791241417,0.409280743165,2.58816075268
34,0.950997055148,0.154997852722,0.407424594403,2.5971738987
35,0.953315806345,0.150376851934,0.407424594403,2.59789591934
36,0.946050387591,0.168249174823,0.407888631637,2.59745910114
37,0.955325389981,0.150840791611,0.407888631637,2.59823039733
38,0.953624973398,0.153952025496,0.407888631637,2.59937486583
39,0.946977888382,0.168102471572,0.40835266887,2.59909969663
