epoch,acc,loss,val_acc,val_loss
0,0.172515074577,2.75654657437,0.2993039448,2.30208853883
1,0.413819756882,1.93790871112,0.394895591447,2.05736725082
2,0.666099860322,1.11083552898,0.400928074965,2.12685452322
3,0.811099088898,0.647461986515,0.38375870275,2.38759475254
4,0.869222445703,0.452103071354,0.381438516824,2.52791283627
5,0.91003245857,0.322453690119,0.385614850647,2.53001257477
6,0.927191213269,0.248608920866,0.378654292143,2.5450677036
7,0.938166633946,0.217622401965,0.38515081324,2.60412260897
8,0.944813721035,0.188588557568,0.385614850509,2.47375973004
9,0.954861640414,0.159392413541,0.390255222395,2.67198580262
10,0.959653726702,0.156344767509,0.397679815816,2.67549965901
11,0.962436226913,0.138373369322,0.394895590894,2.48556466975
12,0.96104497766,0.139078725968,0.383758702266,3.15697226332
13,0.970010815346,0.113166938512,0.391647332333,2.82267613951
14,0.973566233467,0.100203201437,0.394431554421,2.7312777407
15,0.974802900898,0.0981581047859,0.392111368218,2.72304787459
16,0.978203736643,0.0838920209403,0.394431554524,2.76459279203
17,0.981604571651,0.0732385815426,0.392111367872,2.82709321398
18,0.980367903806,0.0724863566757,0.396287702422,2.78410860531
19,0.982995822424,0.0677649813712,0.396287702283,2.82684448883
20,0.98237748864,0.0565648789105,0.398143851252,2.91952387675
21,0.982686655878,0.0549116820029,0.399535961501,2.99832321466
22,0.987633325232,0.047471110012,0.400464035553,3.03442723215
23,0.983614156531,0.0544392979997,0.399071924371,3.02805238492
24,0.983459573235,0.0613282922179,0.400464035795,3.00911360355
25,0.986860408059,0.0450629118949,0.399999998423,3.00639697999
26,0.984541656724,0.0530579768634,0.402320184626,2.99475925065
27,0.986705824625,0.0448099033093,0.400928072994,3.00737310832
28,0.987787908713,0.0502542685191,0.400464035795,2.99507809923
29,0.98655124119,0.0468686241693,0.399071924095,3.00600331409
