epoch,acc,loss,val_acc,val_loss
0,0.0841121513028,3.36139309612,0.0945347119059,3.31880183739
1,0.100713233893,3.279921912,0.0974889217721,3.26399961356
2,0.106492869877,3.24562231637,0.108321023319,3.22625972578
3,0.120142648853,3.20939685368,0.122107335613,3.18219263785
4,0.129980327372,3.15964534326,0.128015754685,3.11024500266
5,0.146089525731,3.0671095644,0.137863121285,3.01120689313
6,0.181628139001,2.9408891398,0.162973904451,2.95981368544
7,0.231677327158,2.78591909516,0.258000984472,2.74231679154
8,0.276315791698,2.60826628764,0.265878877254,2.66424475416
9,0.304476146538,2.46090357437,0.282619399047,2.58306459398
10,0.343703888025,2.32079444539,0.283604136635,2.53667500165
11,0.379734384302,2.18811943404,0.305268340939,2.51482244755
12,0.418224299941,2.03319632802,0.310192025211,2.49548947309
13,0.467781606109,1.8523461322,0.317085181285,2.55513924481
14,0.513526808524,1.67391841985,0.307730183937,2.53195881932
15,0.553738319655,1.54815542519,0.319054653753,2.60431236566
16,0.604033449836,1.35768139493,0.309699657191,2.78889468516
17,0.641539597505,1.21445164347,0.317085180896,2.82397620629
18,0.6676094425,1.12775494439,0.314130971404,2.81842677873
19,0.731554354727,0.921516156056,0.321516495218,3.18745480891
20,0.76598622769,0.826126481768,0.330871493028,3.23692463235
21,0.787260207002,0.734651734302,0.313638603648,3.19636066623
22,0.815297590502,0.641173148362,0.325947810905,3.63302458311
23,0.810993607825,0.695645684467,0.317577548754,3.6234640254
24,0.864854893571,0.466568240246,0.32250123255,3.62754021407
25,0.874569599287,0.433899864954,0.330379124707,3.68502108828
26,0.884653219465,0.410246548646,0.32939438921,3.69284040755
27,0.88207082844,0.407844562411,0.327424917188,3.73264413424
28,0.885882928081,0.402300223428,0.333333335637,3.76777896119
29,0.891170679878,0.391735754279,0.326440179674,3.76380064002
30,0.892769303307,0.380380088739,0.327424916675,3.78842838546
31,0.896212489483,0.373273534414,0.325947810788,3.78653996973
32,0.897565169899,0.366069746846,0.326932546689,3.81382350159
33,0.901131328373,0.357786618364,0.331856230227,3.86698662509
34,0.902729951479,0.344524705422,0.332348598856,3.86100027701
35,0.901623212552,0.350128096464,0.331363861965,3.85588162436
36,0.901131329663,0.348556807634,0.330379125441,3.86019356983
37,0.899901618848,0.352282607931,0.329886757142,3.86401996742
38,0.905558282644,0.33982336752,0.329394389063,3.86692950969
39,0.908386615979,0.335787658401,0.331363862075,3.87690986023
40,0.906419080874,0.343136978256,0.32791728391,3.87533122834
41,0.907648788903,0.340866381177,0.328409652686,3.87631644758
42,0.902484008613,0.343461777852,0.326932547899,3.88204090911
43,0.90469748632,0.338087478227,0.328409652612,3.88230085521
44,0.900270532547,0.352422111643,0.328409652612,3.88175078776
45,0.906296110247,0.335122771484,0.328409652612,3.88204818484
46,0.908755527948,0.333988122076,0.328409652612,3.88244972893
47,0.905435313659,0.342543232024,0.327917284277,3.88237093361
48,0.903836689849,0.344885010488,0.327917284277,3.88203704075
49,0.901992124082,0.342319391234,0.328409652576,3.88193334289
50,0.90814067364,0.328553659339,0.328409652576,3.88317700046
51,0.89977864828,0.346402096806,0.328409652576,3.8830451287
52,0.907894730421,0.337289442497,0.328409652576,3.88374519085
53,0.902361037868,0.346081963843,0.328409652576,3.88303966753
54,0.902729951802,0.344854683728,0.328409652576,3.88303705387
55,0.90789473218,0.338719810259,0.328409652576,3.88298244229
56,0.903959660887,0.334757045346,0.328409652576,3.8830224942
57,0.908017702368,0.328564247592,0.328409652576,3.88313771891
58,0.905927198102,0.335683501055,0.328409652576,3.88313929977
59,0.904574515107,0.345391334477,0.328409652576,3.88312671236
60,0.90334480438,0.35103249962,0.328409652576,3.88309676482
61,0.904820456536,0.340742276237,0.328409652576,3.88312636698
62,0.900270532459,0.349586239164,0.328409652576,3.88311266122
63,0.905435312545,0.341491133968,0.328409652576,3.88310638071
64,0.903713717698,0.347713354869,0.328409652576,3.88309987336
65,0.904451544245,0.345215390232,0.328409652576,3.88309223101
66,0.900147559839,0.34381923884,0.328409652576,3.88308328612
67,0.904082631367,0.345068065661,0.328409652576,3.88307881808
68,0.90494342819,0.346449395661,0.328409652576,3.88307341489
69,0.906787992667,0.333175518552,0.328409652576,3.8830711166
