epoch,acc,loss,val_acc,val_loss
0,0.131241304686,2.83847823724,0.13974001857,2.80364642458
1,0.243468851448,2.42766819783,0.382079851453,2.1342372819
2,0.45200185501,1.8016724761,0.4433611885,1.85816362464
3,0.60813108673,1.28759514457,0.427576601678,1.97588075126
4,0.746792394506,0.848953872997,0.425719591472,2.24020932279
5,0.83892409957,0.513512082512,0.429897864445,2.74445894147
6,0.891327871387,0.356794329817,0.420612813384,2.98236409248
7,0.923017467942,0.256056536601,0.410863509805,3.25256357994
8,0.93291080538,0.208221162885,0.420612813426,3.53790405999
9,0.948832895356,0.170190343663,0.416898792957,3.69507454542
10,0.956562065234,0.138308122664,0.420612813384,3.98034011388
11,0.964136651724,0.117070317871,0.432219127261,4.14017001998
12,0.970010820838,0.096997942153,0.421541318505,4.56586588879
13,0.966764569485,0.108752037159,0.410863509777,3.98221097611
14,0.982377492657,0.0636893012624,0.414113277651,4.18332897283
15,0.982068325862,0.0620753518439,0.412256267437,4.20232195874
16,0.984850827021,0.0517859002673,0.421077065924,4.33203439542
17,0.985932910805,0.0487235468347,0.415970287837,4.31854796886
18,0.984696243623,0.0461371590592,0.415041782757,4.34523037909
19,0.984850827021,0.0507296550503,0.415041782785,4.2900491936
20,0.987633328181,0.0418220030907,0.414113277651,4.45929876529
21,0.985005410419,0.0476653294185,0.415970287892,4.46496590607
22,0.987787911578,0.0401934022266,0.415041782785,4.47932669866
23,0.988715411965,0.03666404999,0.414113277651,4.4789604612
24,0.991188746329,0.0326455563661,0.414577530204,4.4989079579
25,0.988715411965,0.0352701982667,0.415506035283,4.49527645515
26,0.988406245169,0.0405079375519,0.41504178273,4.4857074689
27,0.990261245942,0.0301769594515,0.415970287837,4.50867166227
28,0.989952079147,0.0330675749245,0.415970287864,4.521698336
29,0.987787911578,0.0375819510581,0.418291550604,4.52589771041
