epoch,acc,loss,val_acc,val_loss
0,0.148245478436,2.77217442158,0.254410399257,2.49097551387
1,0.287679703202,2.32663228689,0.376508820799,2.11540776707
2,0.431906013296,1.86699361671,0.424326833798,1.86717604506
3,0.533621889028,1.50766630956,0.436861652746,1.89528195108
4,0.636110681731,1.17129873597,0.437325905299,2.04485177872
5,0.742309475971,0.829741942724,0.429433611892,2.33835429933
6,0.828103261719,0.565275652545,0.419684308271,2.5847051841
7,0.885608285679,0.374724144337,0.41550603529,3.01073578451
8,0.916061215026,0.279610879469,0.417827298064,3.29051732331
9,0.940176225073,0.196567299829,0.410863509763,3.66215170459
10,0.948214561756,0.171664228293,0.398792943417,3.94192770519
11,0.958726232803,0.144931733551,0.41179201487,4.08858071308
12,0.962590817746,0.127496155238,0.411792014911,4.0041050238
13,0.963054567949,0.121912734153,0.402506963844,4.07567404151
14,0.974802906168,0.0842733030483,0.415970287892,4.13578894942
15,0.985159993817,0.0556680565194,0.422005571086,4.14513913326
16,0.984850827021,0.0509957890743,0.420148560872,4.26345411715
17,0.98701499459,0.0456697135086,0.420148560872,4.35828321956
18,0.989797495749,0.0420113159549,0.422005571086,4.37197926538
19,0.987169577987,0.0452593540285,0.417363045552,4.42618018649
20,0.989333745556,0.0391868626422,0.42525533896,4.50477471967
21,0.988406245169,0.0428667139254,0.428969359387,4.50559776319
22,0.988869995362,0.0391086501457,0.422005571086,4.57639456194
23,0.987787911578,0.0455281958006,0.42664809662,4.5406707885
24,0.990106662544,0.0353647127601,0.427112349173,4.55230908983
25,0.989179162158,0.0354604059265,0.426183844066,4.55511711434
26,0.991652496522,0.033649418901,0.424791086406,4.55786635417
27,0.989797495749,0.0360650684122,0.426183844066,4.55504634321
28,0.988560828567,0.0360509168928,0.427576601727,4.55637131915
29,0.991961663317,0.0308515923215,0.426183844066,4.57005849898
