epoch,acc,loss,val_acc,val_loss
0,0.102040816327,3.00103147309,0.112813370474,2.97597336238
1,0.122448979592,2.89836311635,0.140668523677,2.81824458874
2,0.14208410637,2.76306687156,0.148096564531,2.65858586319
3,0.155071119357,2.6729460286,0.19730733519,2.57245775141
4,0.180581323438,2.60273463666,0.216805942433,2.51194243467
5,0.203308596166,2.52994477402,0.255803156917,2.42527438361
6,0.219387755102,2.4570571555,0.261374187558,2.39332603611
7,0.240723562152,2.41263244944,0.276230269266,2.31948391862
8,0.264842300557,2.33154637399,0.298050139276,2.28908055517
9,0.285405071119,2.28123147825,0.287836583101,2.28000464214
10,0.290043290043,2.23238552509,0.319405756732,2.21829011491
11,0.306740878169,2.20356959786,0.309192200557,2.28103170311
12,0.327767470625,2.1327453242,0.355153203343,2.16783755182
13,0.363172541744,2.05359395669,0.351903435469,2.18432827691
14,0.407081014224,1.89021905912,0.370473537604,2.10048025631
15,0.465986394558,1.68160002314,0.371866295265,2.14886940162
16,0.495670995671,1.6005164564,0.371402042711,2.16758043609
17,0.539888682746,1.45104129394,0.354688950789,2.22736519647
18,0.570810142239,1.36179888536,0.367223769731,2.28316846332
19,0.582251082251,1.29222598324,0.374187558032,2.2657333328
20,0.61038961039,1.20731349875,0.383472609099,2.36908250256
21,0.628942486085,1.14182455531,0.35747446611,2.35335913431
22,0.647959183673,1.08663754575,0.374651810585,2.44185057634
23,0.659709338281,1.05901652704,0.369080779944,2.39971903949
24,0.672696351268,1.0171803734,0.374651810585,2.55702506267
25,0.672387136673,0.997205063378,0.370473537604,2.553008508
26,0.705782312925,0.901606082916,0.374187558032,2.54858514171
27,0.711966604824,0.874230831401,0.383472609099,2.55462812569
28,0.71583178726,0.842918613422,0.376973073352,2.5875316617
29,0.7195423624,0.837869088961,0.375116063138,2.62374228112
