epoch,acc,loss,val_acc,val_loss
0,0.136209029066,2.8499917987,0.168059424327,2.69647139294
1,0.191094619666,2.59662809885,0.228876508821,2.47279809843
2,0.351113172542,2.11241038817,0.394150417827,2.03042646703
3,0.545609152752,1.46367822765,0.391829155074,2.09438564806
4,0.720624613482,0.927051322953,0.402506963795,2.34302005484
5,0.822201607916,0.574696492323,0.396007428048,2.79591116046
6,0.889455782313,0.369715674947,0.385793871873,3.27985125686
7,0.924706246135,0.26086315638,0.38440111422,3.55986851725
8,0.941713048856,0.193762490119,0.38811513464,3.90694685456
9,0.94696969697,0.173765663458,0.385329619327,3.78279898041
10,0.963821892393,0.125253240767,0.38532961932,4.2957930711
11,0.961966604824,0.122311149653,0.371866295278,4.27176961676
12,0.970006184292,0.0982192633339,0.371866295272,4.46184734681
13,0.968150896722,0.11082861693,0.373259052939,4.45252877756
14,0.980210265925,0.0652014734713,0.380222841233,4.3573401717
15,0.985003092146,0.0515947240427,0.3895078923,4.47000020416
16,0.983766233766,0.0583966241276,0.384865366773,4.40304585154
17,0.986703772418,0.0477042445152,0.38440111422,4.49893036227
18,0.991496598639,0.0361783219466,0.389972144861,4.60262916093
19,0.988249845393,0.0386341750943,0.389507892307,4.63795439447
20,0.98840445269,0.0391706335848,0.391364902521,4.62139391678
21,0.989950525665,0.038238971744,0.387650882087,4.629927627
22,0.989177489177,0.0365587391923,0.389972144854,4.65330631554
23,0.990723562152,0.0324745579725,0.390436397407,4.73470057396
24,0.991187384045,0.0323011117204,0.3895078923,4.74041860371
25,0.991496598639,0.0319729260375,0.38811513464,4.74386742077
26,0.991341991342,0.0317570311339,0.389507892307,4.7433980182
27,0.990414347557,0.0329865965763,0.389043639754,4.75606125444
28,0.990723562152,0.0325332636045,0.389972144861,4.75906455616
29,0.991341991342,0.0316281695635,0.390436397414,4.76368666891
